timestamp,symbol,price,bid,ask,volume
1704069380000,BTC/USD,63556.54,63556.15,63556.93,4.88
1704069385000,BTC/USD,63629.23,63628.90,63629.55,4.82
1704069390000,BTC/USD,63502.49,63501.95,63503.03,4.92
1704069395000,BTC/USD,63596.12,63595.32,63596.92,2.23
1704069400000,BTC/USD,63499.52,63498.79,63500.24,0.62
1704069405000,BTC/USD,63406.31,63405.77,63406.85,0.27
1704069410000,BTC/USD,63374.30,63373.46,63375.14,3.50
1704069415000,BTC/USD,63374.45,63373.73,63375.18,2.37
1704069420000,BTC/USD,63260.95,63260.25,63261.66,2.08
1704069425000,BTC/USD,63337.17,63336.24,63338.10,2.21
1704069430000,BTC/USD,63360.59,63359.78,63361.41,2.16
1704069435000,BTC/USD,63274.60,63273.81,63275.39,4.41
1704069440000,BTC/USD,63361.30,63360.53,63362.08,4.28
1704069445000,BTC/USD,63418.20,63417.47,63418.93,2.32
1704069450000,BTC/USD,63358.91,63358.19,63359.63,0.58
1704069455000,BTC/USD,63333.43,63332.60,63334.27,3.59
1704069460000,BTC/USD,63374.48,63374.04,63374.92,2.18
1704069465000,BTC/USD,63360.28,63359.56,63361.00,2.11
1704069470000,BTC/USD,63415.80,63414.85,63416.75,1.00
1704069475000,BTC/USD,63464.78,63463.95,63465.62,2.00
1704069480000,BTC/USD,63461.56,63460.58,63462.54,0.29
1704069485000,BTC/USD,63475.32,63474.95,63475.69,3.93
1704069490000,BTC/USD,63615.15,63614.51,63615.79,0.60
1704069495000,BTC/USD,63638.87,63638.21,63639.52,3.61
1704069500000,BTC/USD,63642.75,63642.02,63643.48,4.16
1704069505000,BTC/USD,63649.65,63649.09,63650.20,4.75
1704069510000,BTC/USD,63557.38,63556.62,63558.15,2.02
1704069515000,BTC/USD,63640.87,63640.52,63641.21,4.92
1704069520000,BTC/USD,63594.88,63594.59,63595.17,1.44
1704069525000,BTC/USD,63562.98,63562.72,63563.24,2.15
1704069530000,BTC/USD,63537.73,63536.95,63538.50,1.83
1704069535000,BTC/USD,63463.12,63462.70,63463.54,3.73
1704069540000,BTC/USD,63602.72,63602.07,63603.36,1.17
1704069545000,BTC/USD,63698.60,63698.05,63699.14,1.14
1704069550000,BTC/USD,63580.53,63579.70,63581.36,4.07
1704069555000,BTC/USD,63623.22,63622.62,63623.83,2.85
1704069560000,BTC/USD,63536.06,63535.08,63537.03,1.83
1704069565000,BTC/USD,63580.15,63579.28,63581.01,4.10
1704069570000,BTC/USD,63570.01,63569.54,63570.48,2.79
1704069575000,BTC/USD,63450.87,63449.99,63451.74,1.84
1704069580000,BTC/USD,63562.12,63561.67,63562.57,1.94
1704069585000,BTC/USD,63483.79,63483.22,63484.36,1.01
1704069590000,BTC/USD,63325.94,63325.15,63326.73,1.48
1704069595000,BTC/USD,63245.19,63244.71,63245.67,2.45
1704069600000,BTC/USD,63222.58,63221.85,63223.30,3.33
1704069605000,BTC/USD,63179.09,63178.14,63180.04,4.29
1704069610000,BTC/USD,63039.17,63038.30,63040.04,4.54
1704069615000,BTC/USD,63128.70,63128.34,63129.05,4.17
1704069620000,BTC/USD,63170.73,63170.47,63170.99,0.16
1704069625000,BTC/USD,63313.42,63312.68,63314.16,1.33
1704069630000,BTC/USD,63187.27,63186.91,63187.63,1.24
1704069635000,BTC/USD,63274.57,63274.06,63275.08,0.85
1704069640000,BTC/USD,63402.41,63401.57,63403.25,0.92
1704069645000,BTC/USD,63526.40,63525.70,63527.11,3.93
1704069650000,BTC/USD,63579.91,63578.99,63580.83,3.96
1704069655000,BTC/USD,63687.62,63687.22,63688.01,3.49
1704069660000,BTC/USD,63697.42,63696.62,63698.23,2.25
1704069665000,BTC/USD,63819.30,63818.64,63819.97,1.40
1704069670000,BTC/USD,63734.48,63734.12,63734.83,2.52
1704069675000,BTC/USD,63593.77,63593.17,63594.37,0.81
1704069680000,BTC/USD,63591.03,63590.40,63591.65,2.74
1704069685000,BTC/USD,63706.41,63706.15,63706.66,4.22
1704069690000,BTC/USD,63696.20,63695.53,63696.87,3.36
1704069695000,BTC/USD,63804.66,63804.13,63805.20,2.15
1704069700000,BTC/USD,63951.61,63951.30,63951.92,3.22
1704069705000,BTC/USD,63995.14,63994.87,63995.41,3.09
1704069710000,BTC/USD,64053.56,64052.61,64054.51,1.72
1704069715000,BTC/USD,64207.84,64207.21,64208.47,2.47
1704069720000,BTC/USD,64335.47,64335.20,64335.75,3.62
1704069725000,BTC/USD,64375.77,64375.27,64376.27,4.32
1704069730000,BTC/USD,64332.69,64332.08,64333.30,2.68
1704069735000,BTC/USD,64419.72,64419.32,64420.13,2.23
1704069740000,BTC/USD,64394.73,64394.06,64395.39,4.15
1704069745000,BTC/USD,64328.04,64327.17,64328.91,2.08
1704069750000,BTC/USD,64329.24,64328.79,64329.70,2.58
1704069755000,BTC/USD,64482.03,64481.28,64482.77,3.98
1704069760000,BTC/USD,64427.50,64427.02,64427.99,1.57
1704069765000,BTC/USD,64455.35,64454.63,64456.08,3.94
1704069770000,BTC/USD,64307.12,64306.33,64307.92,4.44
1704069775000,BTC/USD,64321.72,64321.43,64322.01,1.57
1704069780000,BTC/USD,64162.91,64162.52,64163.31,4.62
1704069785000,BTC/USD,64197.78,64197.04,64198.53,3.97
1704069790000,BTC/USD,64329.33,64328.62,64330.04,3.12
1704069795000,BTC/USD,64370.12,64369.35,64370.89,3.02
1704069800000,BTC/USD,64428.37,64427.96,64428.78,3.37
1704069805000,BTC/USD,64414.80,64413.98,64415.62,0.60
1704069810000,BTC/USD,64312.15,64311.88,64312.43,3.90
1704069815000,BTC/USD,64445.31,64444.56,64446.05,1.91
1704069820000,BTC/USD,64549.26,64548.42,64550.10,2.85
1704069825000,BTC/USD,64471.16,64470.68,64471.63,2.17
1704069830000,BTC/USD,64412.64,64412.07,64413.21,3.24
1704069835000,BTC/USD,64552.37,64552.08,64552.66,2.88
1704069840000,BTC/USD,64403.70,64403.36,64404.04,4.07
1704069845000,BTC/USD,64427.96,64427.02,64428.89,2.29
1704069850000,BTC/USD,64271.44,64270.90,64271.98,3.00
1704069855000,BTC/USD,64412.10,64411.12,64413.09,2.43
1704069860000,BTC/USD,64383.90,64383.57,64384.22,3.26
1704069865000,BTC/USD,64291.27,64290.91,64291.64,0.18
1704069870000,BTC/USD,64132.08,64131.32,64132.84,0.70
1704069875000,BTC/USD,64281.62,64281.30,64281.94,4.36
1704069880000,BTC/USD,64162.37,64162.10,64162.63,3.62
1704069885000,BTC/USD,64079.69,64078.88,64080.49,1.02
1704069890000,BTC/USD,63935.55,63934.72,63936.38,3.60
1704069895000,BTC/USD,64049.19,64048.40,64049.99,0.51
1704069900000,BTC/USD,64090.39,64089.60,64091.17,2.36
1704069905000,BTC/USD,64228.93,64228.49,64229.37,4.83
1704069910000,BTC/USD,64298.69,64298.43,64298.95,0.17
1704069915000,BTC/USD,64347.14,64346.27,64348.00,0.49
1704069920000,BTC/USD,64286.35,64285.55,64287.14,0.91
1704069925000,BTC/USD,64402.37,64401.76,64402.99,0.39
1704069930000,BTC/USD,64359.73,64359.05,64360.41,2.25
1704069935000,BTC/USD,64416.65,64416.29,64417.01,4.01
1704069940000,BTC/USD,64372.61,64371.87,64373.34,3.19
1704069945000,BTC/USD,64346.20,64345.66,64346.74,3.95
1704069950000,BTC/USD,64489.35,64488.51,64490.19,2.88
1704069955000,BTC/USD,64422.41,64422.11,64422.70,4.87
1704069960000,BTC/USD,64487.88,64487.01,64488.75,1.73
1704069965000,BTC/USD,64522.00,64521.02,64522.98,4.17
1704069970000,BTC/USD,64554.63,64554.15,64555.11,2.20
1704069975000,BTC/USD,64679.91,64679.37,64680.44,3.46
1704069980000,BTC/USD,64712.82,64711.90,64713.74,4.06
1704069985000,BTC/USD,64642.71,64642.46,64642.96,1.39
1704069990000,BTC/USD,64617.66,64616.97,64618.35,4.10
1704069995000,BTC/USD,64742.84,64742.55,64743.12,4.18
1704070000000,BTC/USD,64843.75,64842.85,64844.65,2.90
1704070005000,BTC/USD,64770.43,64769.54,64771.32,4.05
1704070010000,BTC/USD,64830.23,64829.29,64831.16,1.80
1704070015000,BTC/USD,64695.72,64695.06,64696.39,4.01
1704070020000,BTC/USD,64598.82,64598.01,64599.63,4.67
1704070025000,BTC/USD,64512.91,64512.21,64513.62,3.42
1704070030000,BTC/USD,64501.73,64501.32,64502.13,1.35
1704070035000,BTC/USD,64582.72,64581.88,64583.57,2.35
1704070040000,BTC/USD,64449.58,64448.73,64450.44,3.88
1704070045000,BTC/USD,64363.50,64362.82,64364.19,4.49
1704070050000,BTC/USD,64487.43,64486.79,64488.07,2.44
1704070055000,BTC/USD,64516.23,64515.84,64516.63,1.04
1704070060000,BTC/USD,64413.23,64412.46,64414.01,1.88
1704070065000,BTC/USD,64433.98,64433.43,64434.53,2.63
1704070070000,BTC/USD,64320.90,64320.62,64321.19,4.99
1704070075000,BTC/USD,64280.40,64280.07,64280.72,3.20
1704070080000,BTC/USD,64372.75,64372.38,64373.12,3.03
1704070085000,BTC/USD,64322.83,64322.20,64323.47,0.20
1704070090000,BTC/USD,64172.83,64171.83,64173.82,4.34
1704070095000,BTC/USD,64168.44,64167.76,64169.11,1.38
1704070100000,BTC/USD,64258.01,64257.44,64258.58,4.74
1704070105000,BTC/USD,64343.88,64343.01,64344.74,4.82
1704070110000,BTC/USD,64264.73,64264.45,64265.01,1.08
1704070115000,BTC/USD,64162.15,64161.83,64162.46,0.35
1704070120000,BTC/USD,64180.55,64179.65,64181.46,2.35
1704070125000,BTC/USD,64324.06,64323.13,64325.00,0.41
1704070130000,BTC/USD,64355.60,64355.06,64356.15,0.69
1704070135000,BTC/USD,64503.40,64502.95,64503.84,2.87
1704070140000,BTC/USD,64548.75,64547.78,64549.72,3.38
1704070145000,BTC/USD,64514.26,64513.67,64514.84,0.88
1704070150000,BTC/USD,64664.50,64663.51,64665.49,1.19
1704070155000,BTC/USD,64515.33,64514.89,64515.77,1.82
1704070160000,BTC/USD,64645.25,64644.32,64646.18,4.20
1704070165000,BTC/USD,64498.84,64498.00,64499.68,3.58
1704070170000,BTC/USD,64546.15,64545.16,64547.14,0.37
1704070175000,BTC/USD,64431.51,64430.70,64432.33,4.70
1704070180000,BTC/USD,64488.50,64488.02,64488.97,3.00
1704070185000,BTC/USD,64571.65,64571.33,64571.98,1.69
1704070190000,BTC/USD,64493.20,64492.86,64493.55,2.46
1704070195000,BTC/USD,64386.33,64385.90,64386.76,0.80
1704070200000,BTC/USD,64443.52,64443.26,64443.78,3.61
1704070205000,BTC/USD,64345.28,64345.00,64345.55,4.65
1704070210000,BTC/USD,64255.37,64254.42,64256.32,4.35
1704070215000,BTC/USD,64380.25,64379.90,64380.61,2.29
1704070220000,BTC/USD,64250.52,64249.58,64251.47,4.23
1704070225000,BTC/USD,64291.76,64291.17,64292.35,1.76
1704070230000,BTC/USD,64395.61,64395.01,64396.22,3.18
1704070235000,BTC/USD,64280.59,64280.18,64281.01,0.38
1704070240000,BTC/USD,64349.28,64348.62,64349.95,0.81
1704070245000,BTC/USD,64468.56,64468.11,64469.01,2.12
1704070250000,BTC/USD,64357.58,64357.12,64358.03,4.21
1704070255000,BTC/USD,64304.32,64303.95,64304.70,2.51
1704070260000,BTC/USD,64245.83,64244.90,64246.76,0.66
1704070265000,BTC/USD,64399.58,64399.28,64399.87,4.49
1704070270000,BTC/USD,64453.76,64453.35,64454.17,2.44
1704070275000,BTC/USD,64384.87,64384.43,64385.31,1.09
1704070280000,BTC/USD,64341.18,64340.19,64342.17,4.99
1704070285000,BTC/USD,64477.93,64477.61,64478.25,1.52
1704070290000,BTC/USD,64605.66,64605.37,64605.95,3.66
1704070295000,BTC/USD,64538.96,64537.98,64539.95,0.18
1704070300000,BTC/USD,64638.04,64637.53,64638.54,0.79
1704070305000,BTC/USD,64477.06,64476.19,64477.94,2.68
1704070310000,BTC/USD,64375.78,64375.20,64376.35,4.57
1704070315000,BTC/USD,64285.09,64284.41,64285.77,0.78
1704070320000,BTC/USD,64182.28,64181.45,64183.11,3.59
1704070325000,BTC/USD,64084.95,64084.64,64085.26,0.53
1704070330000,BTC/USD,64119.73,64119.11,64120.36,1.44
1704070335000,BTC/USD,64025.49,64024.78,64026.20,3.57
1704070340000,BTC/USD,64125.23,64124.55,64125.92,1.09
1704070345000,BTC/USD,63985.98,63985.19,63986.78,2.10
1704070350000,BTC/USD,64056.90,64056.61,64057.19,4.07
1704070355000,BTC/USD,64004.12,64003.24,64005.00,4.34
1704070360000,BTC/USD,64001.89,64001.63,64002.15,4.56
1704070365000,BTC/USD,63994.40,63993.50,63995.31,1.40
1704070370000,BTC/USD,63893.95,63893.08,63894.82,1.90
1704070375000,BTC/USD,63786.44,63785.92,63786.97,3.01
1704070380000,BTC/USD,63628.46,63627.82,63629.10,2.28
1704070385000,BTC/USD,63633.43,63633.09,63633.77,3.60
1704070390000,BTC/USD,63734.14,63733.24,63735.04,1.67
1704070395000,BTC/USD,63801.44,63800.90,63801.98,3.78
1704070400000,BTC/USD,63661.46,63660.56,63662.37,4.77
1704070405000,BTC/USD,63659.81,63659.17,63660.44,2.70
1704070410000,BTC/USD,63671.69,63671.42,63671.96,4.84
1704070415000,BTC/USD,63583.73,63583.34,63584.11,0.60
1704070420000,BTC/USD,63504.39,63503.53,63505.26,0.25
1704070425000,BTC/USD,63376.26,63375.49,63377.04,1.06
1704070430000,BTC/USD,63223.43,63222.73,63224.13,2.92
1704070435000,BTC/USD,63230.67,63229.89,63231.45,0.60
1704070440000,BTC/USD,63347.50,63346.71,63348.29,0.32
1704070445000,BTC/USD,63228.10,63227.48,63228.72,2.55
1704070450000,BTC/USD,63158.43,63158.09,63158.77,2.09
1704070455000,BTC/USD,63043.79,63043.09,63044.48,4.32
1704070460000,BTC/USD,62932.58,62931.90,62933.26,3.76
1704070465000,BTC/USD,62826.96,62826.09,62827.83,4.69
1704070470000,BTC/USD,62792.01,62791.44,62792.57,4.21
1704070475000,BTC/USD,62800.05,62799.50,62800.60,4.71
1704070480000,BTC/USD,62887.00,62886.50,62887.50,1.28
1704070485000,BTC/USD,62835.14,62834.57,62835.72,4.91
1704070490000,BTC/USD,62930.77,62929.84,62931.71,4.09
1704070495000,BTC/USD,63040.16,63039.87,63040.45,2.64
1704070500000,BTC/USD,63184.47,63183.52,63185.42,1.32
1704070505000,BTC/USD,63159.88,63159.15,63160.60,1.89
1704070510000,BTC/USD,63169.60,63169.30,63169.90,2.22
1704070515000,BTC/USD,63171.11,63170.84,63171.37,0.78
1704070520000,BTC/USD,63319.47,63318.63,63320.30,4.69
1704070525000,BTC/USD,63361.64,63360.78,63362.50,4.43
1704070530000,BTC/USD,63483.50,63483.22,63483.77,3.24
1704070535000,BTC/USD,63409.15,63408.39,63409.91,1.44
1704070540000,BTC/USD,63422.55,63421.60,63423.49,3.14
1704070545000,BTC/USD,63343.45,63342.81,63344.09,2.23
1704070550000,BTC/USD,63486.25,63485.78,63486.71,1.60
1704070555000,BTC/USD,63533.08,63532.74,63533.42,3.01
1704070560000,BTC/USD,63677.96,63677.32,63678.59,1.42
1704070565000,BTC/USD,63667.27,63666.62,63667.92,0.83
1704070570000,BTC/USD,63547.55,63547.20,63547.90,1.54
1704070575000,BTC/USD,63517.85,63517.39,63518.32,1.29
1704070580000,BTC/USD,63386.96,63386.30,63387.62,4.21
1704070585000,BTC/USD,63421.80,63421.13,63422.48,3.29
1704070590000,BTC/USD,63327.05,63326.27,63327.83,2.36
1704070595000,BTC/USD,63342.26,63341.55,63342.97,2.40
1704070600000,BTC/USD,63282.24,63281.81,63282.67,1.19
1704070605000,BTC/USD,63286.18,63285.64,63286.72,2.97
1704070610000,BTC/USD,63131.73,63131.21,63132.24,4.32
1704070615000,BTC/USD,63049.19,63048.53,63049.86,2.51
1704070620000,BTC/USD,62981.36,62980.37,62982.35,1.55
1704070625000,BTC/USD,63067.05,63066.68,63067.42,0.43
1704070630000,BTC/USD,63184.13,63183.55,63184.71,0.40
1704070635000,BTC/USD,63148.71,63148.13,63149.29,3.70
1704070640000,BTC/USD,63025.33,63024.91,63025.75,4.80
1704070645000,BTC/USD,63100.53,63100.17,63100.90,1.75
1704070650000,BTC/USD,63053.98,63053.23,63054.74,3.12
1704070655000,BTC/USD,63164.32,63163.46,63165.19,2.64
1704070660000,BTC/USD,63239.73,63238.92,63240.54,3.82
1704070665000,BTC/USD,63231.90,63231.06,63232.74,3.57
1704070670000,BTC/USD,63363.01,63362.67,63363.36,4.37
1704070675000,BTC/USD,63205.98,63205.15,63206.80,2.97
1704070680000,BTC/USD,63205.31,63204.34,63206.28,2.90
1704070685000,BTC/USD,63179.37,63178.53,63180.20,4.38
1704070690000,BTC/USD,63213.27,63212.74,63213.81,2.32
1704070695000,BTC/USD,63199.97,63199.17,63200.76,1.54
1704070700000,BTC/USD,63165.42,63164.76,63166.09,1.98
1704070705000,BTC/USD,63109.20,63108.36,63110.04,4.26
1704070710000,BTC/USD,63109.06,63108.48,63109.64,1.00
1704070715000,BTC/USD,63047.22,63046.87,63047.58,2.92
1704070720000,BTC/USD,63072.94,63072.63,63073.26,4.61
1704070725000,BTC/USD,63017.40,63016.51,63018.28,4.21
1704070730000,BTC/USD,63161.95,63161.54,63162.35,2.19
1704070735000,BTC/USD,63291.61,63291.35,63291.87,0.33
1704070740000,BTC/USD,63312.16,63311.54,63312.78,4.61
1704070745000,BTC/USD,63398.73,63398.08,63399.39,4.99
1704070750000,BTC/USD,63404.26,63403.63,63404.90,3.46
1704070755000,BTC/USD,63369.24,63368.72,63369.76,3.01
1704070760000,BTC/USD,63322.06,63321.10,63323.02,3.41
1704070765000,BTC/USD,63330.06,63329.73,63330.38,1.93
1704070770000,BTC/USD,63298.67,63298.00,63299.34,2.91
1704070775000,BTC/USD,63418.89,63417.92,63419.86,2.48
1704070780000,BTC/USD,63399.92,63399.20,63400.63,4.98
1704070785000,BTC/USD,63350.23,63349.59,63350.88,4.10
1704070790000,BTC/USD,63245.94,63245.45,63246.42,4.89
1704070795000,BTC/USD,63349.04,63348.40,63349.67,0.64
1704070800000,BTC/USD,63474.00,63473.23,63474.76,4.12
1704070805000,BTC/USD,63629.59,63628.67,63630.50,2.16
1704070810000,BTC/USD,63520.27,63519.80,63520.74,2.61
1704070815000,BTC/USD,63521.82,63521.43,63522.21,0.99
1704070820000,BTC/USD,63563.14,63562.44,63563.84,1.83
1704070825000,BTC/USD,63720.06,63719.34,63720.79,0.31
1704070830000,BTC/USD,63691.84,63691.00,63692.68,1.60
1704070835000,BTC/USD,63752.57,63752.32,63752.82,1.59
1704070840000,BTC/USD,63861.64,63860.95,63862.33,3.37
1704070845000,BTC/USD,63764.78,63764.15,63765.40,2.81
1704070850000,BTC/USD,63690.18,63689.44,63690.91,2.70
1704070855000,BTC/USD,63848.48,63847.80,63849.16,2.11
1704070860000,BTC/USD,63727.65,63727.28,63728.02,3.82
1704070865000,BTC/USD,63602.31,63601.99,63602.64,0.94
1704070870000,BTC/USD,63609.47,63608.60,63610.33,3.10
1704070875000,BTC/USD,63706.98,63706.68,63707.28,0.16
1704070880000,BTC/USD,63793.17,63792.68,63793.66,3.61
1704070885000,BTC/USD,63746.55,63746.17,63746.93,1.41
1704070890000,BTC/USD,63618.88,63617.96,63619.81,2.95
1704070895000,BTC/USD,63570.82,63570.23,63571.40,1.99
1704070900000,BTC/USD,63429.27,63428.35,63430.19,2.96
1704070905000,BTC/USD,63575.03,63574.45,63575.61,3.14
1704070910000,BTC/USD,63495.35,63495.07,63495.64,4.66
1704070915000,BTC/USD,63607.97,63607.48,63608.45,4.50
1704070920000,BTC/USD,63708.43,63707.96,63708.91,3.05
1704070925000,BTC/USD,63854.97,63854.35,63855.59,4.75
1704070930000,BTC/USD,63772.90,63772.35,63773.44,3.62
1704070935000,BTC/USD,63684.06,63683.58,63684.54,4.39
1704070940000,BTC/USD,63679.09,63678.25,63679.93,1.29
1704070945000,BTC/USD,63575.12,63574.60,63575.64,1.01
1704070950000,BTC/USD,63725.02,63724.55,63725.48,2.85
1704070955000,BTC/USD,63602.31,63601.66,63602.96,1.99
1704070960000,BTC/USD,63571.53,63571.23,63571.82,0.70
1704070965000,BTC/USD,63675.09,63674.58,63675.60,1.30
1704070970000,BTC/USD,63576.78,63576.31,63577.24,1.26
1704070975000,BTC/USD,63428.93,63428.18,63429.68,1.77
1704070980000,BTC/USD,63319.80,63319.02,63320.58,0.55
1704070985000,BTC/USD,63246.88,63246.00,63247.75,0.73
1704070990000,BTC/USD,63228.95,63228.07,63229.83,4.04
1704070995000,BTC/USD,63121.22,63120.70,63121.73,3.64
1704071000000,BTC/USD,63082.36,63081.39,63083.33,1.12
1704071005000,BTC/USD,63224.59,63223.96,63225.22,1.21
1704071010000,BTC/USD,63209.64,63209.29,63209.99,3.56
1704071015000,BTC/USD,63134.03,63133.10,63134.95,2.98
1704071020000,BTC/USD,63092.36,63091.92,63092.79,3.08
1704071025000,BTC/USD,63001.68,63000.77,63002.58,0.70
1704071030000,BTC/USD,63005.78,63005.12,63006.44,1.43
1704071035000,BTC/USD,63091.39,63090.85,63091.93,3.32
1704071040000,BTC/USD,63112.74,63112.25,63113.22,2.01
1704071045000,BTC/USD,62982.11,62981.72,62982.49,4.27
1704071050000,BTC/USD,62925.75,62925.00,62926.49,0.63
1704071055000,BTC/USD,62945.25,62944.73,62945.77,2.55
1704071060000,BTC/USD,62881.35,62881.05,62881.65,1.63
1704071065000,BTC/USD,62795.34,62794.99,62795.68,3.61
1704071070000,BTC/USD,62727.00,62726.45,62727.56,4.55
1704071075000,BTC/USD,62813.25,62812.34,62814.16,4.32
1704071080000,BTC/USD,62697.73,62697.27,62698.19,0.24
1704071085000,BTC/USD,62754.04,62753.29,62754.79,1.82
1704071090000,BTC/USD,62726.61,62725.86,62727.35,3.53
1704071095000,BTC/USD,62647.70,62646.82,62648.59,1.83
1704071100000,BTC/USD,62688.06,62687.67,62688.44,0.66
1704071105000,BTC/USD,62817.41,62816.61,62818.21,3.59
1704071110000,BTC/USD,62673.07,62672.79,62673.35,0.89
1704071115000,BTC/USD,62578.46,62577.98,62578.94,1.97
1704071120000,BTC/USD,62434.29,62433.81,62434.77,3.23
1704071125000,BTC/USD,62334.29,62333.41,62335.17,2.89
1704071130000,BTC/USD,62401.81,62401.37,62402.25,2.23
1704071135000,BTC/USD,62459.32,62458.81,62459.84,0.10
1704071140000,BTC/USD,62563.72,62562.88,62564.55,1.50
1704071145000,BTC/USD,62420.75,62419.86,62421.64,3.08
1704071150000,BTC/USD,62279.47,62279.04,62279.90,0.64
1704071155000,BTC/USD,62370.22,62369.82,62370.63,4.58
1704071160000,BTC/USD,62448.04,62447.72,62448.35,3.50
1704071165000,BTC/USD,62414.83,62414.02,62415.64,4.16
1704071170000,BTC/USD,62346.54,62346.22,62346.85,4.74
1704071175000,BTC/USD,62322.84,62321.89,62323.78,3.49
1704071180000,BTC/USD,62397.19,62396.32,62398.06,3.18
1704071185000,BTC/USD,62382.46,62382.17,62382.75,3.52
1704071190000,BTC/USD,62360.11,62359.48,62360.74,4.65
1704071195000,BTC/USD,62244.01,62243.19,62244.83,0.31
1704071200000,BTC/USD,62307.11,62306.25,62307.96,1.38
1704071205000,BTC/USD,62321.56,62320.59,62322.54,3.22
1704071210000,BTC/USD,62335.25,62334.81,62335.69,0.39
1704071215000,BTC/USD,62290.94,62290.38,62291.50,1.09
1704071220000,BTC/USD,62231.94,62231.58,62232.29,3.56
1704071225000,BTC/USD,62284.94,62284.51,62285.37,1.28
1704071230000,BTC/USD,62289.73,62289.14,62290.31,4.69
1704071235000,BTC/USD,62243.46,62242.99,62243.94,4.43
1704071240000,BTC/USD,62132.01,62131.34,62132.69,1.73
1704071245000,BTC/USD,62229.99,62229.33,62230.66,3.83
1704071250000,BTC/USD,62127.07,62126.32,62127.82,3.03
1704071255000,BTC/USD,62115.01,62114.19,62115.83,4.17
1704071260000,BTC/USD,61995.28,61994.81,61995.74,1.87
1704071265000,BTC/USD,61904.28,61903.98,61904.57,1.48
1704071270000,BTC/USD,61810.53,61809.75,61811.30,2.30
1704071275000,BTC/USD,61690.92,61690.43,61691.41,2.40
1704071280000,BTC/USD,61648.65,61648.28,61649.03,0.45
1704071285000,BTC/USD,61497.87,61496.87,61498.86,3.78
1704071290000,BTC/USD,61369.94,61369.15,61370.73,4.90
1704071295000,BTC/USD,61389.47,61389.14,61389.81,2.50
1704071300000,BTC/USD,61369.29,61368.90,61369.68,2.76
1704071305000,BTC/USD,61218.41,61217.47,61219.35,3.26
1704071310000,BTC/USD,61257.52,61256.56,61258.47,3.30
1704071315000,BTC/USD,61181.38,61180.94,61181.81,0.78
1704071320000,BTC/USD,61036.89,61036.06,61037.72,4.21
1704071325000,BTC/USD,60974.73,60974.34,60975.11,3.23
1704071330000,BTC/USD,61080.13,61079.18,61081.07,0.93
1704071335000,BTC/USD,61167.05,61166.18,61167.92,3.74
1704071340000,BTC/USD,61114.04,61113.65,61114.43,4.14
1704071345000,BTC/USD,61059.09,61058.56,61059.61,2.80
1704071350000,BTC/USD,61019.18,61018.30,61020.05,1.27
1704071355000,BTC/USD,60879.21,60878.54,60879.89,3.18
1704071360000,BTC/USD,60976.54,60975.76,60977.32,4.54
1704071365000,BTC/USD,61112.19,61111.57,61112.81,2.55
1704071370000,BTC/USD,61007.53,61007.06,61008.01,2.95
1704071375000,BTC/USD,60879.49,60878.72,60880.25,0.90
1704071380000,BTC/USD,60862.19,60861.22,60863.17,0.54
1704071385000,BTC/USD,60722.19,60721.61,60722.77,1.03
1704071390000,BTC/USD,60789.88,60789.63,60790.14,4.22
1704071395000,BTC/USD,60897.89,60897.05,60898.73,2.18
1704071400000,BTC/USD,60831.89,60831.14,60832.64,2.62
1704071405000,BTC/USD,60807.92,60807.42,60808.43,2.25
1704071410000,BTC/USD,60858.43,60857.56,60859.30,4.53
1704071415000,BTC/USD,60756.33,60755.85,60756.80,2.27
1704071420000,BTC/USD,60775.58,60775.07,60776.09,1.06
1704071425000,BTC/USD,60649.48,60648.99,60649.97,2.36
1704071430000,BTC/USD,60792.40,60791.47,60793.33,4.34
1704071435000,BTC/USD,60936.59,60935.62,60937.56,3.14
1704071440000,BTC/USD,61031.39,61031.10,61031.69,3.41
1704071445000,BTC/USD,61064.70,61064.23,61065.17,2.90
1704071450000,BTC/USD,61202.95,61202.34,61203.56,3.27
1704071455000,BTC/USD,61141.54,61141.03,61142.05,4.44
1704071460000,BTC/USD,60997.20,60996.81,60997.59,3.43
1704071465000,BTC/USD,60981.14,60980.82,60981.45,3.34
1704071470000,BTC/USD,60942.11,60941.43,60942.80,2.14
1704071475000,BTC/USD,60951.25,60950.57,60951.92,2.04
1704071480000,BTC/USD,60833.69,60833.30,60834.07,4.46
1704071485000,BTC/USD,60848.32,60847.99,60848.66,4.32
1704071490000,BTC/USD,60773.33,60773.00,60773.65,2.70
1704071495000,BTC/USD,60697.83,60697.21,60698.44,2.81
1704071500000,BTC/USD,60614.84,60614.16,60615.52,0.65
1704071505000,BTC/USD,60618.84,60618.14,60619.53,0.49
1704071510000,BTC/USD,60590.96,60590.65,60591.26,2.25
1704071515000,BTC/USD,60701.08,60700.41,60701.74,3.60
1704071520000,BTC/USD,60779.05,60778.71,60779.38,4.95
1704071525000,BTC/USD,60846.39,60846.06,60846.72,4.17
1704071530000,BTC/USD,60813.52,60813.14,60813.90,4.80
1704071535000,BTC/USD,60832.69,60831.86,60833.52,0.77
1704071540000,BTC/USD,60916.69,60916.39,60916.98,1.26
1704071545000,BTC/USD,60877.81,60877.54,60878.07,3.01
1704071550000,BTC/USD,60790.49,60790.01,60790.96,3.57
1704071555000,BTC/USD,60767.99,60767.07,60768.90,3.14
