timestamp,symbol,price,bid,ask,volume
1704069380000,ETH/USD,3650.11,3649.87,3650.35,1.24
1704069385000,ETH/USD,3642.80,3642.48,3643.13,0.93
1704069390000,ETH/USD,3638.84,3638.62,3639.06,1.92
1704069395000,ETH/USD,3637.32,3636.83,3637.81,2.68
1704069400000,ETH/USD,3638.21,3637.95,3638.47,2.78
1704069405000,ETH/USD,3643.93,3643.62,3644.23,2.61
1704069410000,ETH/USD,3641.21,3641.04,3641.39,1.14
1704069415000,ETH/USD,3633.73,3633.52,3633.95,0.30
1704069420000,ETH/USD,3632.20,3631.87,3632.53,0.66
1704069425000,ETH/USD,3636.85,3636.57,3637.13,3.16
1704069430000,ETH/USD,3635.58,3635.16,3636.00,3.43
1704069435000,ETH/USD,3628.69,3628.37,3629.01,1.40
1704069440000,ETH/USD,3633.16,3632.91,3633.41,1.20
1704069445000,ETH/USD,3624.69,3624.20,3625.19,0.68
1704069450000,ETH/USD,3620.19,3619.72,3620.66,0.35
1704069455000,ETH/USD,3618.57,3618.30,3618.84,3.43
1704069460000,ETH/USD,3623.68,3623.19,3624.17,1.66
1704069465000,ETH/USD,3616.15,3615.96,3616.34,0.12
1704069470000,ETH/USD,3611.98,3611.63,3612.32,4.48
1704069475000,ETH/USD,3604.74,3604.53,3604.95,4.46
1704069480000,ETH/USD,3606.31,3606.05,3606.57,0.45
1704069485000,ETH/USD,3598.31,3598.12,3598.49,3.12
1704069490000,ETH/USD,3590.35,3590.05,3590.66,4.11
1704069495000,ETH/USD,3581.42,3581.21,3581.64,2.13
1704069500000,ETH/USD,3583.39,3582.99,3583.78,3.43
1704069505000,ETH/USD,3582.21,3581.97,3582.44,3.17
1704069510000,ETH/USD,3581.49,3581.01,3581.96,2.69
1704069515000,ETH/USD,3583.02,3582.65,3583.38,2.46
1704069520000,ETH/USD,3582.88,3582.51,3583.24,3.04
1704069525000,ETH/USD,3591.81,3591.59,3592.03,2.52
1704069530000,ETH/USD,3600.33,3599.91,3600.76,2.82
1704069535000,ETH/USD,3596.81,3596.64,3596.98,2.14
1704069540000,ETH/USD,3595.49,3595.21,3595.76,1.35
1704069545000,ETH/USD,3595.14,3594.81,3595.47,0.60
1704069550000,ETH/USD,3597.99,3597.61,3598.38,1.06
1704069555000,ETH/USD,3593.47,3593.36,3593.59,2.41
1704069560000,ETH/USD,3596.62,3596.35,3596.88,2.99
1704069565000,ETH/USD,3598.51,3598.39,3598.63,0.36
1704069570000,ETH/USD,3598.63,3598.17,3599.10,3.56
1704069575000,ETH/USD,3597.66,3597.45,3597.86,0.75
1704069580000,ETH/USD,3600.29,3599.88,3600.69,2.02
1704069585000,ETH/USD,3592.82,3592.61,3593.03,3.57
1704069590000,ETH/USD,3597.69,3597.43,3597.95,4.45
1704069595000,ETH/USD,3595.71,3595.60,3595.81,1.10
1704069600000,ETH/USD,3602.72,3602.34,3603.10,0.52
1704069605000,ETH/USD,3598.87,3598.61,3599.13,2.46
1704069610000,ETH/USD,3590.33,3589.86,3590.80,2.70
1704069615000,ETH/USD,3586.09,3585.98,3586.20,2.90
1704069620000,ETH/USD,3593.85,3593.46,3594.24,4.31
1704069625000,ETH/USD,3600.57,3600.20,3600.93,0.38
1704069630000,ETH/USD,3597.16,3596.83,3597.50,2.14
1704069635000,ETH/USD,3592.08,3591.95,3592.20,4.34
1704069640000,ETH/USD,3595.08,3594.86,3595.30,2.40
1704069645000,ETH/USD,3601.77,3601.61,3601.93,3.18
1704069650000,ETH/USD,3596.96,3596.50,3597.43,4.02
1704069655000,ETH/USD,3605.02,3604.77,3605.28,2.59
1704069660000,ETH/USD,3601.80,3601.56,3602.05,4.77
1704069665000,ETH/USD,3610.26,3609.77,3610.76,4.55
1704069670000,ETH/USD,3610.07,3609.71,3610.44,4.55
1704069675000,ETH/USD,3608.82,3608.36,3609.29,4.01
1704069680000,ETH/USD,3604.93,3604.68,3605.17,3.48
1704069685000,ETH/USD,3598.87,3598.67,3599.07,1.05
1704069690000,ETH/USD,3591.80,3591.33,3592.26,4.99
1704069695000,ETH/USD,3597.55,3597.25,3597.85,3.76
1704069700000,ETH/USD,3600.91,3600.64,3601.19,2.65
1704069705000,ETH/USD,3594.21,3594.01,3594.41,1.78
1704069710000,ETH/USD,3591.64,3591.28,3592.01,1.28
1704069715000,ETH/USD,3586.93,3586.48,3587.38,3.93
1704069720000,ETH/USD,3594.68,3594.27,3595.09,1.06
1704069725000,ETH/USD,3594.46,3594.03,3594.90,4.05
1704069730000,ETH/USD,3589.58,3589.29,3589.87,2.99
1704069735000,ETH/USD,3580.80,3580.61,3581.00,3.73
1704069740000,ETH/USD,3583.79,3583.51,3584.07,2.90
1704069745000,ETH/USD,3584.28,3584.04,3584.52,0.52
1704069750000,ETH/USD,3588.62,3588.21,3589.03,2.23
1704069755000,ETH/USD,3593.46,3593.02,3593.89,3.49
1704069760000,ETH/USD,3598.99,3598.50,3599.48,0.30
1704069765000,ETH/USD,3606.94,3606.66,3607.23,3.91
1704069770000,ETH/USD,3611.22,3611.08,3611.36,2.97
1704069775000,ETH/USD,3603.80,3603.41,3604.19,1.76
1704069780000,ETH/USD,3601.58,3601.37,3601.79,4.07
1704069785000,ETH/USD,3604.11,3603.89,3604.33,3.73
1704069790000,ETH/USD,3598.44,3598.02,3598.86,3.06
1704069795000,ETH/USD,3603.23,3602.88,3603.57,4.93
1704069800000,ETH/USD,3606.74,3606.46,3607.03,2.99
1704069805000,ETH/USD,3607.95,3607.73,3608.16,1.60
1704069810000,ETH/USD,3613.34,3612.91,3613.77,4.83
1704069815000,ETH/USD,3616.70,3616.40,3617.01,2.04
1704069820000,ETH/USD,3620.41,3620.05,3620.77,4.72
1704069825000,ETH/USD,3624.90,3624.64,3625.15,1.46
1704069830000,ETH/USD,3616.65,3616.24,3617.06,2.20
1704069835000,ETH/USD,3614.74,3614.62,3614.86,2.53
1704069840000,ETH/USD,3621.94,3621.73,3622.15,3.74
1704069845000,ETH/USD,3626.63,3626.26,3626.99,3.02
1704069850000,ETH/USD,3622.08,3621.71,3622.45,2.96
1704069855000,ETH/USD,3630.54,3630.23,3630.84,1.84
1704069860000,ETH/USD,3637.91,3637.56,3638.26,1.77
1704069865000,ETH/USD,3640.63,3640.47,3640.79,1.02
1704069870000,ETH/USD,3647.63,3647.34,3647.91,4.03
1704069875000,ETH/USD,3642.42,3642.13,3642.71,1.26
1704069880000,ETH/USD,3647.93,3647.59,3648.27,2.03
1704069885000,ETH/USD,3645.82,3645.64,3646.00,1.13
1704069890000,ETH/USD,3649.29,3649.07,3649.52,0.61
1704069895000,ETH/USD,3647.21,3646.93,3647.49,4.94
1704069900000,ETH/USD,3645.12,3644.86,3645.38,4.86
1704069905000,ETH/USD,3649.15,3648.86,3649.43,2.05
1704069910000,ETH/USD,3644.13,3643.97,3644.30,2.41
1704069915000,ETH/USD,3646.69,3646.55,3646.84,2.43
1704069920000,ETH/USD,3640.74,3640.39,3641.08,1.79
1704069925000,ETH/USD,3643.75,3643.34,3644.17,2.08
1704069930000,ETH/USD,3641.62,3641.48,3641.75,1.14
1704069935000,ETH/USD,3643.83,3643.41,3644.25,0.78
1704069940000,ETH/USD,3652.51,3652.04,3652.97,1.89
1704069945000,ETH/USD,3653.22,3652.85,3653.59,1.71
1704069950000,ETH/USD,3650.78,3650.39,3651.17,2.47
1704069955000,ETH/USD,3649.63,3649.30,3649.95,0.67
1704069960000,ETH/USD,3649.09,3648.87,3649.31,0.92
1704069965000,ETH/USD,3649.54,3649.16,3649.92,2.68
1704069970000,ETH/USD,3649.52,3649.15,3649.89,2.17
1704069975000,ETH/USD,3658.31,3658.12,3658.49,0.14
1704069980000,ETH/USD,3659.56,3659.18,3659.94,1.97
1704069985000,ETH/USD,3657.71,3657.48,3657.95,1.29
1704069990000,ETH/USD,3663.05,3662.60,3663.49,1.47
1704069995000,ETH/USD,3664.23,3663.95,3664.51,0.74
1704070000000,ETH/USD,3668.51,3668.20,3668.82,4.95
1704070005000,ETH/USD,3676.03,3675.56,3676.49,1.38
1704070010000,ETH/USD,3668.85,3668.43,3669.28,0.63
1704070015000,ETH/USD,3672.29,3672.12,3672.46,3.56
1704070020000,ETH/USD,3664.10,3663.96,3664.23,4.35
1704070025000,ETH/USD,3664.38,3664.10,3664.66,4.86
1704070030000,ETH/USD,3669.59,3669.40,3669.78,3.56
1704070035000,ETH/USD,3667.49,3667.20,3667.77,1.63
1704070040000,ETH/USD,3662.48,3662.26,3662.70,1.44
1704070045000,ETH/USD,3656.78,3656.33,3657.23,1.96
1704070050000,ETH/USD,3657.89,3657.47,3658.32,3.42
1704070055000,ETH/USD,3651.61,3651.13,3652.09,4.67
1704070060000,ETH/USD,3657.81,3657.57,3658.04,4.17
1704070065000,ETH/USD,3660.40,3660.29,3660.51,1.95
1704070070000,ETH/USD,3664.02,3663.71,3664.34,4.74
1704070075000,ETH/USD,3669.35,3668.91,3669.78,4.90
1704070080000,ETH/USD,3666.47,3666.00,3666.93,0.11
1704070085000,ETH/USD,3671.94,3671.81,3672.08,2.55
1704070090000,ETH/USD,3670.86,3670.73,3670.99,3.22
1704070095000,ETH/USD,3676.14,3675.95,3676.33,1.30
1704070100000,ETH/USD,3681.12,3680.81,3681.43,0.19
1704070105000,ETH/USD,3677.56,3677.08,3678.04,1.45
1704070110000,ETH/USD,3673.68,3673.40,3673.96,4.44
1704070115000,ETH/USD,3679.36,3679.11,3679.62,3.36
1704070120000,ETH/USD,3670.67,3670.55,3670.80,1.92
1704070125000,ETH/USD,3673.14,3672.98,3673.29,0.31
1704070130000,ETH/USD,3679.62,3679.45,3679.80,0.37
1704070135000,ETH/USD,3672.00,3671.87,3672.13,1.50
1704070140000,ETH/USD,3673.45,3673.09,3673.81,1.50
1704070145000,ETH/USD,3673.73,3673.50,3673.96,2.94
1704070150000,ETH/USD,3666.55,3666.20,3666.90,0.10
1704070155000,ETH/USD,3674.30,3674.12,3674.48,2.82
1704070160000,ETH/USD,3668.58,3668.30,3668.86,1.40
1704070165000,ETH/USD,3671.16,3670.75,3671.58,4.24
1704070170000,ETH/USD,3679.87,3679.59,3680.15,2.79
1704070175000,ETH/USD,3677.13,3676.92,3677.35,2.59
1704070180000,ETH/USD,3685.83,3685.71,3685.96,3.76
1704070185000,ETH/USD,3682.57,3682.23,3682.91,1.40
1704070190000,ETH/USD,3686.60,3686.30,3686.90,1.62
1704070195000,ETH/USD,3685.64,3685.54,3685.74,0.58
1704070200000,ETH/USD,3693.15,3693.02,3693.29,2.05
1704070205000,ETH/USD,3696.29,3696.17,3696.40,4.66
1704070210000,ETH/USD,3690.86,3690.38,3691.35,2.23
1704070215000,ETH/USD,3692.45,3692.11,3692.80,0.54
1704070220000,ETH/USD,3692.57,3692.17,3692.97,3.97
1704070225000,ETH/USD,3696.90,3696.53,3697.27,0.73
1704070230000,ETH/USD,3695.22,3694.92,3695.52,0.30
1704070235000,ETH/USD,3700.13,3699.99,3700.27,2.86
1704070240000,ETH/USD,3695.82,3695.66,3695.99,4.77
1704070245000,ETH/USD,3698.04,3697.65,3698.44,3.07
1704070250000,ETH/USD,3699.23,3698.78,3699.68,0.41
1704070255000,ETH/USD,3696.99,3696.80,3697.17,3.02
1704070260000,ETH/USD,3695.03,3694.57,3695.50,1.24
1704070265000,ETH/USD,3690.77,3690.30,3691.24,3.63
1704070270000,ETH/USD,3689.46,3689.21,3689.71,3.70
1704070275000,ETH/USD,3682.98,3682.59,3683.37,1.21
1704070280000,ETH/USD,3688.62,3688.49,3688.75,4.58
1704070285000,ETH/USD,3695.29,3695.18,3695.40,0.88
1704070290000,ETH/USD,3702.95,3702.52,3703.38,1.53
1704070295000,ETH/USD,3708.52,3708.19,3708.85,1.31
1704070300000,ETH/USD,3712.00,3711.74,3712.27,0.80
1704070305000,ETH/USD,3718.52,3718.13,3718.91,1.29
1704070310000,ETH/USD,3717.16,3716.79,3717.54,1.92
1704070315000,ETH/USD,3712.66,3712.35,3712.97,4.76
1704070320000,ETH/USD,3705.14,3704.94,3705.34,2.47
1704070325000,ETH/USD,3714.12,3713.62,3714.62,0.14
1704070330000,ETH/USD,3716.76,3716.60,3716.91,1.11
1704070335000,ETH/USD,3709.98,3709.68,3710.28,4.97
1704070340000,ETH/USD,3718.62,3718.38,3718.87,4.50
1704070345000,ETH/USD,3722.14,3722.01,3722.27,4.51
1704070350000,ETH/USD,3717.92,3717.43,3718.41,0.75
1704070355000,ETH/USD,3725.36,3725.05,3725.66,2.62
1704070360000,ETH/USD,3719.45,3719.16,3719.75,3.82
1704070365000,ETH/USD,3720.50,3720.00,3720.99,2.72
1704070370000,ETH/USD,3728.02,3727.86,3728.17,3.71
1704070375000,ETH/USD,3729.88,3729.42,3730.33,1.75
1704070380000,ETH/USD,3729.19,3728.76,3729.61,1.35
1704070385000,ETH/USD,3726.79,3726.35,3727.23,3.28
1704070390000,ETH/USD,3726.60,3726.49,3726.70,3.84
1704070395000,ETH/USD,3725.01,3724.82,3725.21,1.99
1704070400000,ETH/USD,3718.26,3717.82,3718.70,4.01
1704070405000,ETH/USD,3726.92,3726.55,3727.29,0.89
1704070410000,ETH/USD,3725.48,3724.98,3725.98,0.10
1704070415000,ETH/USD,3722.54,3722.38,3722.70,0.94
1704070420000,ETH/USD,3718.35,3718.00,3718.70,0.43
1704070425000,ETH/USD,3725.18,3724.91,3725.45,0.95
1704070430000,ETH/USD,3717.75,3717.44,3718.06,1.81
1704070435000,ETH/USD,3717.77,3717.63,3717.91,1.84
1704070440000,ETH/USD,3717.87,3717.74,3718.00,2.56
1704070445000,ETH/USD,3724.20,3723.87,3724.54,0.73
1704070450000,ETH/USD,3726.65,3726.52,3726.78,0.80
1704070455000,ETH/USD,3717.51,3717.20,3717.82,0.97
1704070460000,ETH/USD,3713.40,3713.25,3713.54,4.49
1704070465000,ETH/USD,3706.81,3706.44,3707.18,4.05
1704070470000,ETH/USD,3705.87,3705.54,3706.20,1.73
1704070475000,ETH/USD,3711.77,3711.40,3712.15,0.48
1704070480000,ETH/USD,3715.56,3715.40,3715.71,2.46
1704070485000,ETH/USD,3709.67,3709.38,3709.97,3.31
1704070490000,ETH/USD,3714.00,3713.77,3714.23,0.37
1704070495000,ETH/USD,3713.08,3712.61,3713.55,2.80
1704070500000,ETH/USD,3715.30,3714.89,3715.70,3.23
1704070505000,ETH/USD,3723.63,3723.15,3724.12,3.72
1704070510000,ETH/USD,3729.35,3729.20,3729.51,1.40
1704070515000,ETH/USD,3733.29,3732.95,3733.62,4.32
1704070520000,ETH/USD,3738.40,3738.17,3738.63,0.94
1704070525000,ETH/USD,3741.35,3741.21,3741.49,2.53
1704070530000,ETH/USD,3737.15,3736.89,3737.41,3.30
1704070535000,ETH/USD,3739.65,3739.30,3740.00,0.40
1704070540000,ETH/USD,3747.02,3746.63,3747.40,4.54
1704070545000,ETH/USD,3749.12,3748.77,3749.48,4.45
1704070550000,ETH/USD,3753.74,3753.38,3754.09,0.30
1704070555000,ETH/USD,3744.80,3744.42,3745.19,4.25
1704070560000,ETH/USD,3742.68,3742.49,3742.86,2.26
1704070565000,ETH/USD,3749.07,3748.66,3749.47,0.74
1704070570000,ETH/USD,3743.47,3743.29,3743.66,3.75
1704070575000,ETH/USD,3738.81,3738.35,3739.26,2.12
1704070580000,ETH/USD,3733.07,3732.80,3733.34,0.79
1704070585000,ETH/USD,3740.15,3740.04,3740.26,2.14
1704070590000,ETH/USD,3737.88,3737.76,3738.00,1.19
1704070595000,ETH/USD,3747.02,3746.58,3747.46,2.16
1704070600000,ETH/USD,3754.01,3753.55,3754.47,4.30
1704070605000,ETH/USD,3758.26,3757.93,3758.58,2.61
1704070610000,ETH/USD,3762.32,3761.98,3762.66,4.87
1704070615000,ETH/USD,3756.31,3755.85,3756.77,3.80
1704070620000,ETH/USD,3755.23,3754.79,3755.67,1.50
1704070625000,ETH/USD,3753.19,3752.85,3753.52,4.85
1704070630000,ETH/USD,3748.35,3747.91,3748.79,3.32
1704070635000,ETH/USD,3756.23,3756.01,3756.45,3.35
1704070640000,ETH/USD,3763.52,3763.07,3763.98,3.52
1704070645000,ETH/USD,3769.91,3769.56,3770.27,2.81
1704070650000,ETH/USD,3764.11,3763.81,3764.42,4.89
1704070655000,ETH/USD,3772.51,3772.39,3772.63,1.59
1704070660000,ETH/USD,3767.60,3767.16,3768.03,0.99
1704070665000,ETH/USD,3772.60,3772.42,3772.78,1.77
1704070670000,ETH/USD,3781.51,3781.36,3781.66,2.95
1704070675000,ETH/USD,3777.25,3776.85,3777.66,0.43
1704070680000,ETH/USD,3780.60,3780.39,3780.80,4.79
1704070685000,ETH/USD,3777.36,3777.00,3777.73,0.24
1704070690000,ETH/USD,3785.66,3785.31,3786.02,4.58
1704070695000,ETH/USD,3790.28,3790.15,3790.40,3.74
1704070700000,ETH/USD,3788.02,3787.84,3788.20,4.46
1704070705000,ETH/USD,3791.12,3790.88,3791.36,0.45
1704070710000,ETH/USD,3793.95,3793.82,3794.07,1.27
1704070715000,ETH/USD,3785.38,3785.21,3785.55,3.76
1704070720000,ETH/USD,3780.98,3780.49,3781.47,1.47
1704070725000,ETH/USD,3786.64,3786.24,3787.03,3.25
1704070730000,ETH/USD,3788.62,3788.47,3788.78,4.16
1704070735000,ETH/USD,3796.63,3796.32,3796.94,1.02
1704070740000,ETH/USD,3788.77,3788.57,3788.97,4.86
1704070745000,ETH/USD,3785.31,3785.09,3785.52,2.67
1704070750000,ETH/USD,3776.50,3776.08,3776.91,3.92
1704070755000,ETH/USD,3772.86,3772.75,3772.98,4.51
1704070760000,ETH/USD,3778.70,3778.30,3779.11,1.13
1704070765000,ETH/USD,3787.29,3786.93,3787.64,0.26
1704070770000,ETH/USD,3796.40,3796.02,3796.78,1.00
1704070775000,ETH/USD,3803.81,3803.48,3804.15,3.22
1704070780000,ETH/USD,3794.84,3794.65,3795.02,3.98
1704070785000,ETH/USD,3785.61,3785.43,3785.79,0.44
1704070790000,ETH/USD,3787.17,3787.02,3787.33,3.94
1704070795000,ETH/USD,3786.26,3785.85,3786.67,4.58
1704070800000,ETH/USD,3795.19,3795.01,3795.37,1.89
1704070805000,ETH/USD,3800.77,3800.54,3801.00,4.70
1704070810000,ETH/USD,3797.66,3797.30,3798.01,1.35
1704070815000,ETH/USD,3801.89,3801.68,3802.10,2.17
1704070820000,ETH/USD,3806.13,3805.70,3806.56,0.79
1704070825000,ETH/USD,3799.91,3799.72,3800.09,3.86
1704070830000,ETH/USD,3803.21,3802.83,3803.60,4.06
1704070835000,ETH/USD,3798.15,3797.85,3798.45,0.12
1704070840000,ETH/USD,3795.35,3795.01,3795.69,1.38
1704070845000,ETH/USD,3800.94,3800.76,3801.13,2.27
1704070850000,ETH/USD,3804.44,3804.25,3804.63,3.35
1704070855000,ETH/USD,3802.54,3802.42,3802.66,0.62
1704070860000,ETH/USD,3805.44,3805.01,3805.87,3.43
1704070865000,ETH/USD,3812.34,3811.98,3812.71,3.91
1704070870000,ETH/USD,3818.79,3818.45,3819.13,2.70
1704070875000,ETH/USD,3812.32,3812.13,3812.52,0.52
1704070880000,ETH/USD,3804.91,3804.66,3805.17,1.53
1704070885000,ETH/USD,3806.11,3805.68,3806.54,1.42
1704070890000,ETH/USD,3813.61,3813.18,3814.05,1.04
1704070895000,ETH/USD,3815.32,3815.15,3815.50,0.42
1704070900000,ETH/USD,3809.99,3809.81,3810.17,0.14
1704070905000,ETH/USD,3800.95,3800.53,3801.37,4.34
1704070910000,ETH/USD,3807.86,3807.73,3807.99,0.22
1704070915000,ETH/USD,3814.67,3814.42,3814.92,1.79
1704070920000,ETH/USD,3818.49,3818.18,3818.81,1.71
1704070925000,ETH/USD,3811.81,3811.67,3811.96,3.59
1704070930000,ETH/USD,3819.54,3819.43,3819.66,1.19
1704070935000,ETH/USD,3820.02,3819.81,3820.22,2.50
1704070940000,ETH/USD,3820.05,3819.85,3820.26,0.67
1704070945000,ETH/USD,3818.51,3818.08,3818.93,0.78
1704070950000,ETH/USD,3819.23,3818.81,3819.65,2.90
1704070955000,ETH/USD,3816.31,3815.83,3816.78,3.93
1704070960000,ETH/USD,3825.79,3825.57,3826.01,2.47
1704070965000,ETH/USD,3824.84,3824.40,3825.27,3.14
1704070970000,ETH/USD,3825.80,3825.49,3826.10,4.47
1704070975000,ETH/USD,3822.99,3822.84,3823.14,0.96
1704070980000,ETH/USD,3818.09,3817.95,3818.23,4.89
1704070985000,ETH/USD,3819.15,3818.73,3819.57,2.33
1704070990000,ETH/USD,3819.55,3819.36,3819.74,4.47
1704070995000,ETH/USD,3818.03,3817.77,3818.30,3.74
1704071000000,ETH/USD,3825.07,3824.57,3825.57,2.46
1704071005000,ETH/USD,3823.61,3823.18,3824.05,2.18
1704071010000,ETH/USD,3817.93,3817.64,3818.22,1.60
1704071015000,ETH/USD,3813.30,3812.89,3813.71,1.81
1704071020000,ETH/USD,3815.69,3815.47,3815.91,0.66
1704071025000,ETH/USD,3821.05,3820.64,3821.46,3.55
1704071030000,ETH/USD,3823.15,3822.98,3823.32,2.56
1704071035000,ETH/USD,3829.52,3829.10,3829.93,3.00
1704071040000,ETH/USD,3832.03,3831.86,3832.19,0.37
1704071045000,ETH/USD,3838.66,3838.55,3838.76,1.34
1704071050000,ETH/USD,3836.73,3836.35,3837.11,3.51
1704071055000,ETH/USD,3843.77,3843.30,3844.24,1.43
1704071060000,ETH/USD,3838.94,3838.79,3839.09,1.72
1704071065000,ETH/USD,3831.32,3830.83,3831.80,2.92
1704071070000,ETH/USD,3831.15,3831.02,3831.27,4.57
1704071075000,ETH/USD,3826.26,3825.85,3826.67,1.10
1704071080000,ETH/USD,3821.87,3821.72,3822.02,2.72
1704071085000,ETH/USD,3817.75,3817.42,3818.08,3.60
1704071090000,ETH/USD,3812.52,3812.36,3812.67,2.63
1704071095000,ETH/USD,3810.60,3810.33,3810.88,1.91
1704071100000,ETH/USD,3804.22,3804.07,3804.37,3.66
1704071105000,ETH/USD,3806.77,3806.40,3807.15,3.23
1704071110000,ETH/USD,3807.03,3806.85,3807.20,4.58
1704071115000,ETH/USD,3807.65,3807.37,3807.93,1.38
1704071120000,ETH/USD,3805.31,3804.81,3805.80,2.09
1704071125000,ETH/USD,3811.09,3810.94,3811.24,3.04
1704071130000,ETH/USD,3806.74,3806.55,3806.93,1.59
1704071135000,ETH/USD,3804.77,3804.41,3805.13,2.10
1704071140000,ETH/USD,3811.64,3811.48,3811.80,4.29
1704071145000,ETH/USD,3810.43,3810.01,3810.85,2.03
1704071150000,ETH/USD,3805.81,3805.35,3806.26,3.22
1704071155000,ETH/USD,3810.04,3809.73,3810.35,3.58
1704071160000,ETH/USD,3818.73,3818.34,3819.13,4.85
1704071165000,ETH/USD,3815.86,3815.64,3816.08,4.43
1704071170000,ETH/USD,3822.23,3821.77,3822.68,2.23
1704071175000,ETH/USD,3820.58,3820.10,3821.06,1.09
1704071180000,ETH/USD,3814.21,3814.04,3814.37,1.58
1704071185000,ETH/USD,3812.63,3812.38,3812.89,2.36
1704071190000,ETH/USD,3803.78,3803.54,3804.01,2.59
1704071195000,ETH/USD,3795.30,3795.00,3795.59,4.54
1704071200000,ETH/USD,3798.20,3797.73,3798.68,4.31
1704071205000,ETH/USD,3798.09,3797.98,3798.20,0.39
1704071210000,ETH/USD,3799.54,3799.10,3799.97,1.73
1704071215000,ETH/USD,3792.54,3792.13,3792.94,2.74
1704071220000,ETH/USD,3791.93,3791.78,3792.08,2.81
1704071225000,ETH/USD,3793.33,3792.94,3793.71,4.52
1704071230000,ETH/USD,3785.28,3784.85,3785.71,1.67
1704071235000,ETH/USD,3783.68,3783.45,3783.92,4.06
1704071240000,ETH/USD,3782.57,3782.44,3782.70,2.42
1704071245000,ETH/USD,3775.92,3775.81,3776.02,0.35
1704071250000,ETH/USD,3773.66,3773.38,3773.94,0.10
1704071255000,ETH/USD,3766.81,3766.35,3767.27,2.76
1704071260000,ETH/USD,3775.85,3775.54,3776.17,4.78
1704071265000,ETH/USD,3779.47,3779.21,3779.72,0.35
1704071270000,ETH/USD,3772.81,3772.39,3773.23,3.34
1704071275000,ETH/USD,3768.99,3768.82,3769.15,3.24
1704071280000,ETH/USD,3777.09,3776.89,3777.29,4.99
1704071285000,ETH/USD,3777.73,3777.55,3777.91,0.99
1704071290000,ETH/USD,3781.73,3781.26,3782.20,1.10
1704071295000,ETH/USD,3776.77,3776.62,3776.93,1.12
1704071300000,ETH/USD,3771.59,3771.33,3771.86,1.27
1704071305000,ETH/USD,3774.67,3774.47,3774.86,1.40
1704071310000,ETH/USD,3773.13,3772.96,3773.30,0.35
1704071315000,ETH/USD,3765.41,3765.30,3765.51,3.40
1704071320000,ETH/USD,3756.92,3756.63,3757.21,4.46
1704071325000,ETH/USD,3759.07,3758.84,3759.29,2.07
1704071330000,ETH/USD,3757.70,3757.47,3757.93,0.36
1704071335000,ETH/USD,3751.24,3751.09,3751.40,1.12
1704071340000,ETH/USD,3748.07,3747.93,3748.21,3.12
1704071345000,ETH/USD,3742.44,3742.14,3742.75,3.50
1704071350000,ETH/USD,3742.39,3741.99,3742.79,3.92
1704071355000,ETH/USD,3741.41,3741.23,3741.60,0.31
1704071360000,ETH/USD,3745.02,3744.77,3745.27,1.53
1704071365000,ETH/USD,3737.22,3737.05,3737.39,4.47
1704071370000,ETH/USD,3736.70,3736.26,3737.14,4.24
1704071375000,ETH/USD,3731.99,3731.80,3732.19,4.44
1704071380000,ETH/USD,3727.08,3726.74,3727.42,4.69
1704071385000,ETH/USD,3726.44,3726.17,3726.71,4.79
1704071390000,ETH/USD,3733.21,3732.74,3733.68,3.56
1704071395000,ETH/USD,3728.06,3727.94,3728.18,0.21
1704071400000,ETH/USD,3735.94,3735.63,3736.26,4.43
1704071405000,ETH/USD,3744.49,3744.30,3744.69,4.85
1704071410000,ETH/USD,3740.26,3740.09,3740.43,1.43
1704071415000,ETH/USD,3749.52,3749.05,3750.00,1.83
1704071420000,ETH/USD,3749.19,3748.76,3749.62,4.04
1704071425000,ETH/USD,3756.64,3756.39,3756.88,1.24
1704071430000,ETH/USD,3756.88,3756.41,3757.35,3.10
1704071435000,ETH/USD,3763.87,3763.69,3764.05,2.59
1704071440000,ETH/USD,3771.72,3771.39,3772.05,3.99
1704071445000,ETH/USD,3777.52,3777.24,3777.80,3.48
1704071450000,ETH/USD,3781.14,3780.87,3781.42,2.65
1704071455000,ETH/USD,3787.00,3786.55,3787.46,4.93
1704071460000,ETH/USD,3784.49,3784.12,3784.86,2.80
1704071465000,ETH/USD,3791.15,3790.96,3791.35,2.39
1704071470000,ETH/USD,3786.53,3786.11,3786.95,3.58
1704071475000,ETH/USD,3777.18,3777.04,3777.33,0.79
1704071480000,ETH/USD,3778.91,3778.50,3779.32,1.79
1704071485000,ETH/USD,3770.96,3770.63,3771.29,3.11
1704071490000,ETH/USD,3769.65,3769.44,3769.86,1.80
1704071495000,ETH/USD,3764.60,3764.18,3765.03,1.97
1704071500000,ETH/USD,3768.62,3768.30,3768.94,1.22
1704071505000,ETH/USD,3764.47,3764.10,3764.84,4.33
1704071510000,ETH/USD,3772.33,3772.17,3772.49,1.37
1704071515000,ETH/USD,3764.77,3764.59,3764.94,1.99
1704071520000,ETH/USD,3768.87,3768.41,3769.34,3.00
1704071525000,ETH/USD,3762.19,3761.94,3762.44,0.80
1704071530000,ETH/USD,3758.05,3757.72,3758.38,2.56
1704071535000,ETH/USD,3751.88,3751.67,3752.09,4.49
1704071540000,ETH/USD,3754.33,3753.99,3754.67,1.68
1704071545000,ETH/USD,3750.56,3750.15,3750.96,0.17
1704071550000,ETH/USD,3753.44,3752.96,3753.93,3.21
1704071555000,ETH/USD,3744.96,3744.85,3745.08,3.95
